tm;season;avg_pts;avg_trb;avg_ast;total_games;distinct_players;season_year
PHW;1957;556.1538461538462;294.6923076923077;112.84615384615384;678;13;1957
PHW;1958;577.4615384615385;328.2307692307692;110.84615384615384;678;13;1958
PHW;1959;532.2142857142857;303.00.00;98.42857142857143;674;14;1959
PHW;1960;808.6363636363636;478.6363636363636;162.0909090909091;689;11;1960
PHW;1961;868.9090909090909;479.6363636363636;178.0909090909091;701;11;1961
PHW;1962;836.25.00;425.4166666666667;172.75;745;12;1962
PIT;1947;216.11764705882354;;16.00;592;17;1947
POR;1971;676.2142857142857;300.7142857142857;159.07142857142858;779;14;1971
POR;1972;673.7692307692307;307.38461538461536;160.76923076923077;797;13;1972
POR;1973;580.4666666666667;261.8666666666667;140.13333333333333;790;15;1973
POR;1974;625.7857142857143;275.14285714285717;150.42857142857142;802;14;1974
POR;1975;709.00.00;317.25.00;184.08333333333334;804;12;1975
POR;1976;568.8666666666667;263.93333333333334;139.06.00;810;15;1976
POR;1977;704.8461538461538;304.84615384615387;153.07692307692307;878;13;1977
POR;1978;588.06.00;258.02.00;137.08.00;828;15;1978
POR;1979;592.5333333333333;246.06666666666666;129.73333333333332;791;15;1979
POR;1980;560.1333333333333;246.86666666666667;126.53333333333333;801;15;1980
POR;1981;648.5714285714286;259.35714285714283;160.28571428571428;811;14;1981
POR;1982;600.04.00;233.13333333333333;136.93333333333334;843;15;1982
POR;1983;629.1428571428571;254.28571428571428;145.00.00;840;14;1983
POR;1984;713.6153846153846;265.00.00;160.15384615384616;850;13;1984
POR;1985;789.0833333333334;291.6666666666667;185.41666666666666;829;12;1985
POR;1986;725.8461538461538;266.84615384615387;167.69230769230768;820;13;1986
POR;1987;568.6470588235294;211.35294117647058;138.76470588235293;775;17;1987
POR;1988;594.875;233.875;144.1875;820;16;1988
POR;1989;552.6470588235294;221.47058823529412;130.11764705882354;844;17;1989
POR;1990;720.3846153846154;300.53846153846155;160.3846153846154;854;13;1990
POR;1991;723.6153846153846;289.46153846153845;173.3846153846154;847;13;1991
POR;1992;652.05.00;274.05.00;147.05.00;839;14;1992
POR;1993;635.5714285714286;266.64285714285717;140.64285714285714;822;14;1993
POR;1994;628.2142857142857;268.7142857142857;147.85714285714286;840;14;1994
POR;1995;528.1875;237.1875;115.375;813;16;1995
POR;1996;543.00.00;249.13333333333333;117.33333333333333;811;15;1996
POR;1997;427.05263157894734;186.94736842105263;90.00.00;844;19;1997
POR;1998;386.07.00;180.04.00;88.03.00;801;20;1998
POR;1999;296.375;138.05.00;67.0625;533;16;1999
POR;2000;570.7857142857143;251.85714285714286;137.05.00;835;14;2000
POR;2001;489.00.00;215.0625;122.6875;797;16;2001
POR;2002;528.3333333333334;235.26666666666668;128.04.00;859;15;2002
POR;2003;520.02.00;224.66666666666666;124.00.00;862;15;2003
POR;2004;310.00.00;142.33333333333334;73.66666666666667;810;24;2004
POR;2005;448.29411764705884;198.47058823529412;101.29411764705883;793;17;2005
POR;2006;428.52941176470586;181.7058823529412;87.6470588235294;872;17;2006
POR;2007;453.94117647058823;189.52941176470588;89.00.00;864;17;2007
POR;2008;558.5714285714286;238.05.00;123.78571428571429;818;14;2008
POR;2009;543.5333333333333;228.00.00;111.13333333333334;846;15;2009
POR;2010;423.42105263157896;173.47368421052633;88.10526315789474;811;19;2010
POR;2011;438.6666666666667;179.22222222222223;96.44444444444444;795;18;2011
POR;2012;356.3888888888889;149.11111111111111;74.94444444444444;690;18;2012
POR;2013;533.00.00;223.02.00;118.93333333333334;865;15;2013
POR;2014;583.5333333333333;253.86666666666667;126.93333333333334;840;15;2014
POR;2015;468.27777777777777;208.88888888888889;99.94444444444444;879;18;2015
POR;2016;538.875;233.125;109.25.00;896;16;2016
POR;2017;590.0666666666667;238.66666666666666;115.53333333333333;848;15;2017
POR;2018;541.3125;233.00.00;99.9375;876;16;2018
POR;2019;522.3333333333334;218.61111111111111;104.83333333333333;891;18;2019
POR;2020;447.7894736842105;176.47368421052633;80.26315789473684;724;19;2020
POR;2021;491.7647058823529;188.64705882352942;90.05882352941177;741;17;2021
POR;2022;322.6296296296296;130.1851851851852;69.62962962962963;846;27;2022
POR;2023;404.00.00;144.43478260869566;86.1304347826087;827;23;2023
POR;2024;396.45454545454544;159.3181818181818;86.0909090909091;835;22;2024
POR;2025;436.8421052631579;174.42105263157896;93.63157894736842;812;19;2025
PRO;1947;255.88235294117646;;28.294117647058822;570;17;1947
PRO;1948;158.00.00;;16.523809523809526;429;21;1948
PRO;1949;235.35.00;;51.03.00;590;20;1949
PTC;1971;555.6111111111111;268.3888888888889;89.94444444444444;838;18;1971
PTC;1972;589.1764705882352;261.05882352941177;107.94117647058823;760;17;1972
PTP;1968;415.6666666666667;202.85714285714286;59.00.00;693;21;1968
PTP;1970;429.3181818181818;214.54545454545453;74.04545454545455;772;22;1970
ROC;1949;420.1666666666667;;104.91666666666667;591;12;1949
ROC;1950;430.9230769230769;;106.38461538461539;697;13;1950
ROC;1951;523.2727272727273;263.54545454545456;124.18181818181819;653;11;1951
ROC;1952;474.0833333333333;262.9166666666667;132.58333333333334;613;12;1952
ROC;1953;604.02.00;343.06.00;152.00.00;649;10;1953
ROC;1954;522.00.00;299.54545454545456;132.1818181818182;653;11;1954
ROC;1955;594.0909090909091;354.90909090909093;154.0909090909091;703;11;1955
ROC;1956;538.2307692307693;325.7692307692308;141.15384615384616;699;13;1956
ROC;1957;517.5384615384615;291.84615384615387;99.84615384615384;721;13;1957
SAA;1974;512.4375;242.5625;113.00.00;832;16;1974
SAA;1975;793.75;355.00.00;155.83333333333334;778;12;1975
SAA;1976;606.6875;264.05.00;134.125;822;16;1976
SAC;1986;637.4285714285714;250.85714285714286;164.57142857142858;829;14;1986
SAC;1987;606.3333333333334;248.02.00;145.66666666666666;831;15;1987
SAC;1988;553.4375;230.8125;132.25.00;833;16;1988
SAC;1989;508.88235294117646;211.47058823529412;115.88235294117646;773;17;1989
SAC;1990;521.3125;207.1875;128.25.00;769;16;1990
SAC;1991;440.44444444444446;180.27777777777777;110.61111111111111;809;18;1991
SAC;1992;534.3125;213.00.00;122.3125;811;16;1992
SAC;1993;552.9375;213.625;129.6875;852;16;1993
SAC;1994;487.70588235294116;204.1764705882353;119.3529411764706;822;17;1994
SAC;1995;537.0666666666667;226.53333333333333;121.06.00;850;15;1995
SAC;1996;510.1875;216.1875;114.3125;864;16;1996
SAC;1997;494.25.00;212.9375;112.4375;812;16;1997
SAC;1998;449.2352941176471;199.88235294117646;108.00.00;845;17;1998
SAC;1999;313.0625;142.4375;70.5625;498;16;1999
SAC;2000;614.7857142857143;263.64285714285717;139.05.00;852;14;2000
SAC;2001;595.9285714285714;263.7142857142857;132.28571428571428;805;14;2001
SAC;2002;612.7142857142857;265.35714285714283;139.85714285714286;799;14;2002
SAC;2003;595.8571428571429;260.7857142857143;145.28571428571428;781;14;2003
SAC;2004;648.6923076923077;260.00.00;165.53846153846155;768;13;2004
SAC;2005;472.05.00;193.22222222222223;111.38888888888889;791;18;2005
SAC;2006;506.625;207.8125;114.0625;771;16;2006
SAC;2007;553.5333333333333;212.86666666666667;111.00.00;817;15;2007
SAC;2008;442.5263157894737;172.89473684210526;82.47368421052632;809;19;2008
SAC;2009;392.76190476190476;152.66666666666666;77.0952380952381;807;21;2009
SAC;2010;410.00.00;174.75;83.95;858;20;2010
SAC;2011;509.4375;224.8125;104.6875;841;16;2011
SAC;2012;434.53333333333336;188.06.00;84.73333333333333;695;15;2012
SAC;2013;483.47058823529414;195.76470588235293;100.47058823529412;891;17;2013
SAC;2014;358.30434782608694;158.52173913043478;67.26086956521739;865;23;2014
SAC;2015;437.36842105263156;190.68421052631578;87.73684210526316;863;19;2015
SAC;2016;582.6666666666666;241.86666666666667;133.93333333333334;810;15;2016
SAC;2017;443.6842105263158;177.21052631578948;97.05263157894737;833;19;2017
SAC;2018;450.22222222222223;186.38888888888889;98.22222222222223;865;18;2018
SAC;2019;468.15.00;186.25.00;104.15.00;878;20;2019
SAC;2020;344.6521739130435;133.34782608695653;74.47826086956522;750;23;2020
SAC;2021;341.2083333333333;124.20833333333333;76.05.00;736;24;2021
SAC;2022;347.88461538461536;135.42307692307693;74.73076923076923;833;26;2022
SAC;2023;494.09.00;174.05.00;111.85;948;20;2023
SAC;2024;477.09.00;180.35.00;116.02.00;953;20;2024
SAC;2025;361.75;138.20833333333334;83.08333333333333;816;24;2025
SAS;1977;673.7142857142857;261.42857142857144;151.07142857142858;769;14;1977
SAS;1978;670.3571428571429;258.85714285714283;160.00.00;808;14;1978
SAS;1979;815.00.00;309.5833333333333;192.75;825;12;1979
SAS;1980;652.5333333333333;244.53333333333333;155.06666666666666;796;15;1980
SAS;1981;657.7857142857143;277.57142857142856;146.28571428571428;857;14;1981
SAS;1982;545.4117647058823;222.94117647058823;132.76470588235293;826;17;1982
SAS;1983;520.8333333333334;212.83333333333334;125.61111111111111;810;18;1983
SAS;1984;493.01.00;187.09.00;118.05.00;825;20;1984
SAS;1985;553.6470588235294;211.58823529411765;136.23529411764707;850;17;1985
SAS;1986;506.6666666666667;193.44444444444446;125.55555555555556;832;18;1986
SAS;1987;522.4705882352941;213.64705882352942;130.58823529411765;840;17;1987
SAS;1988;490.2105263157895;185.21052631578948;123.36842105263158;866;19;1988
SAS;1989;393.27272727272725;158.00.00;92.5909090909091;837;22;1989
SAS;1990;544.875;227.3125;127.3125;799;16;1990
SAS;1991;516.5882352941177;222.8235294117647;125.88235294117646;809;17;1991
SAS;1992;426.02.00;189.05.00;100.05.00;856;20;1992
SAS;1993;540.75;216.3125;125.75;847;16;1993
SAS;1994;585.8571428571429;270.42857142857144;135.42857142857142;807;14;1994
SAS;1995;546.375;230.625;119.9375;822;16;1995
SAS;1996;565.1333333333333;234.86666666666667;136.26666666666668;840;15;1996
SAS;1997;370.09.00;161.05.00;83.05.00;787;20;1997
SAS;1998;505.08.00;241.46666666666667;122.06.00;846;15;1998
SAS;1999;331.42857142857144;157.00.00;78.64285714285714;554;14;1999
SAS;2000;525.7333333333333;239.53333333333333;121.26666666666667;864;15;2000
SAS;2001;525.7333333333333;240.93333333333334;118.53333333333333;866;15;2001
SAS;2002;528.08.00;231.53333333333333;109.53333333333333;851;15;2002
SAS;2003;523.7333333333333;233.00.00;109.06666666666666;859;15;2003
SAS;2004;441.2352941176471;217.52941176470588;98.58823529411765;863;17;2004
SAS;2005;464.00.00;204.47058823529412;104.17647058823529;898;17;2005
SAS;2006;522.4666666666667;226.06.00;114.46666666666667;901;15;2006
SAS;2007;504.9375;208.625;113.375;920;16;2007
SAS;2008;372.3809523809524;161.0952380952381;81.80952380952381;897;21;2008
SAS;2009;397.09.00;168.03.00;86.08.00;889;20;2009
SAS;2010;488.94117647058823;206.35294117647058;107.58823529411765;895;17;2010
SAS;2011;425.01.00;171.06.00;91.08.00;887;20;2011
SAS;2012;325.76190476190476;135.04761904761904;72.76190476190476;731;21;2012
SAS;2013;528.00.00;211.6875;128.625;925;16;2013
SAS;2014;454.6842105263158;186.73684210526315;108.63157894736842;958;19;2014
SAS;2015;497.70588235294116;210.47058823529412;117.6470588235294;961;17;2015
SAS;2016;499.4117647058824;211.8235294117647;118.23529411764706;974;17;2016
SAS;2017;539.8125;224.875;122.125;973;16;2017
SAS;2018;495.52941176470586;213.2941176470588;109.88235294117646;956;17;2018
SAS;2019;572.25.00;229.1875;125.8125;906;16;2019
SAS;2020;449.8888888888889;176.11111111111111;97.27777777777777;786;18;2020
SAS;2021;444.3333333333333;175.44444444444446;97.72222222222223;792;18;2021
SAS;2022;386.625;154.83333333333334;95.375;910;24;2022
SAS;2023;403.00.00;155.82608695652175;97.04347826086956;890;23;2023
SAS;2024;459.06.00;181.35.00;122.45.00;902;20;2024
SAS;2025;402.2857142857143;154.04761904761904;102.00.00;841;21;2025
SDA;1973;653.7857142857143;290.42857142857144;138.14285714285714;778;14;1973
SDA;1974;633.7333333333333;278.00.00;132.26666666666668;807;15;1974
SDA;1975;615.04.00;269.00.00;140.02.00;756;15;1975
SDC;1979;618.5333333333333;253.66666666666666;102.06.00;780;15;1979
SDC;1980;588.00.00;240.13333333333333;112.53333333333333;729;15;1980
SDC;1981;624.0714285714286;236.64285714285714;149.85714285714286;822;14;1981
SDC;1982;523.2941176470588;195.7058823529412;110.47058823529412;802;17;1982
SDC;1983;494.6111111111111;194.55555555555554;115.94444444444444;820;18;1983
SDC;1984;567.3125;230.5625;123.8125;853;16;1984
SDR;1968;614.3333333333334;312.04.00;122.46666666666667;829;15;1968
SDR;1969;788.00.00;418.8333333333333;160.41666666666666;764;12;1969
SDR;1970;811.00.00;398.8333333333333;169.66666666666666;827;12;1970
SDR;1971;773.05.00;390.05.00;160.08333333333334;803;12;1971
SDS;1976;98.81818181818181;50.00.00;19.545454545454547;100;11;1976
SFW;1963;592.05.00;297.05.00;119.125;714;16;1963
SFW;1964;783.0909090909091;445.27272727272725;172.63636363636363;713;11;1964
SFW;1965;529.0625;315.6875;103.3125;768;16;1965
SFW;1966;770.25.00;423.9166666666667;156.00.00;781;12;1966
SFW;1967;762.3846153846154;413.0769230769231;144.30769230769232;751;13;1967
SFW;1968;738.3076923076923;408.9230769230769;146.23076923076923;746;13;1968
SFW;1969;745.5833333333334;425.75;151.83333333333334;734;12;1969
SFW;1970;651.00.00;340.85714285714283;132.92857142857142;783;14;1970
SFW;1971;675.6153846153846;357.15384615384613;145.6153846153846;770;13;1971
SHE;1950;300.47058823529414;;75.23529411764706;620;17;1950
SSL;1975;508.6666666666667;238.55555555555554;117.27777777777777;762;18;1975
SSL;1976;508.1111111111111;238.22222222222223;110.38888888888889;759;18;1976
STB;1947;290.2857142857143;;20.857142857142858;677;14;1947
STB;1948;264.00.00;;16.76923076923077;448;13;1948
STB;1949;267.47058823529414;;74.6470588235294;588;17;1949
STB;1950;357.85714285714283;;91.78571428571429;661;14;1950
STL;1956;488.92857142857144;288.35714285714283;118.42857142857143;682;14;1956
STL;1957;472.46666666666664;273.73333333333335;96.08.00;690;15;1957
STL;1958;595.2307692307693;361.46153846153845;118.53846153846153;699;13;1958
STL;1959;602.3076923076923;339.6923076923077;120.53846153846153;700;13;1959
STL;1960;567.0666666666667;306.08.00;126.04.00;718;15;1960
STL;1961;721.7692307692307;402.15384615384613;164.30769230769232;748;13;1961
STL;1962;452.76190476190476;229.14285714285714;94.57142857142857;723;21;1962
STL;1963;584.00.00;293.53333333333336;126.93333333333334;797;15;1963
STL;1964;628.3571428571429;306.2857142857143;135.78571428571428;761;14;1964
STL;1965;621.8571428571429;320.35714285714283;120.78571428571429;747;14;1965
STL;1966;594.02.00;298.26666666666665;118.08.00;773;15;1966
STL;1967;767.00.00;377.0833333333333;142.33333333333334;757;12;1967
STL;1968;712.7692307692307;359.0769230769231;152.92307692307693;768;13;1968
SYR;1950;493.54545454545456;;133.9090909090909;654;11;1950
SYR;1951;405.7142857142857;223.64285714285714;106.64285714285714;630;14;1951
SYR;1952;520.0909090909091;288.09090909090907;124.81818181818181;641;11;1952
SYR;1953;506.75;265.3333333333333;121.58333333333333;653;12;1953
SYR;1954;429.05.00;242.28571428571428;109.92857142857143;668;14;1954
SYR;1955;504.38461538461536;281.9230769230769;136.76923076923077;634;13;1955
SYR;1956;697.06.00;374.06.00;171.00.00;697;10;1956
SYR;1957;448.6875;248.375;80.25.00;700;16;1957
SYR;1958;701.9090909090909;385.27272727272725;118.00.00;694;11;1958
SYR;1959;626.6153846153846;323.9230769230769;103.00.00;684;13;1959
SYR;1960;636.5714285714286;331.2142857142857;120.57142857142857;720;14;1960
SYR;1961;798.8333333333334;408.9166666666667;148.83333333333334;748;12;1961
SYR;1962;804.8333333333334;421.00.00;149.25.00;753;12;1962
SYR;1963;748.4615384615385;349.7692307692308;134.00.00;833;13;1963
TEX;1971;567.0555555555555;260.94444444444446;105.61111111111111;790;18;1971
TOR;1996;420.7368421052632;172.8421052631579;101.42105263157895;780;19;1996
TOR;1997;372.8095238095238;161.38095238095238;81.61904761904762;784;21;1997
TOR;1998;324.2083333333333;139.00.00;72.75;798;24;1998
TOR;1999;284.8125;134.9375;64.75;517;16;1999
TOR;2000;498.00.00;221.6875;121.6875;837;16;2000
TOR;2001;400.35.00;182.35.00;100.02.00;809;20;2001
TOR;2002;440.8235294117647;202.94117647058823;104.6470588235294;796;17;2002
TOR;2003;392.2631578947368;177.78947368421052;83.3157894736842;764;19;2003
TOR;2004;304.60869565217394;141.2608695652174;68.43478260869566;785;23;2004
TOR;2005;511.125;205.05.00;104.375;834;16;2005
TOR;2006;487.47058823529414;185.58823529411765;93.70588235294117;809;17;2006
TOR;2007;479.8235294117647;190.2941176470588;107.17647058823529;866;17;2007
TOR;2008;483.2352941176471;193.2941176470588;114.88235294117646;870;17;2008
TOR;2009;427.42105263157896;174.47368421052633;96.57894736842105;824;19;2009
TOR;2010;568.9333333333333;220.86666666666667;120.26666666666667;854;15;2010
TOR;2011;369.27272727272725;150.27272727272728;81.5909090909091;800;22;2011
TOR;2012;332.55555555555554;153.94444444444446;76.77777777777777;701;18;2012
TOR;2013;442.8333333333333;183.16666666666666;98.05555555555556;841;18;2013
TOR;2014;415.25.00;174.35.00;86.85;862;20;2014
TOR;2015;568.4666666666667;227.13333333333333;113.04.00;840;15;2015
TOR;2016;526.375;222.05.00;96.00.00;837;16;2016
TOR;2017;515.4117647058823;208.64705882352942;89.23529411764706;858;17;2017
TOR;2018;508.6666666666667;200.38888888888889;110.83333333333333;930;18;2018
TOR;2019;426.54545454545456;168.45454545454547;94.77272727272727;892;22;2019
TOR;2020;451.00.00;181.55555555555554;100.88888888888889;754;18;2020
TOR;2021;364.1363636363636;136.0909090909091;78.86363636363636;748;22;2021
TOR;2022;390.00.00;161.6086956521739;78.65217391304348;843;23;2022
TOR;2023;462.07.00;176.04.00;98.05.00;835;20;2023
TOR;2024;307.01.00;116.06.00;77.83333333333333;856;30;2024
TOR;2025;360.82608695652175;147.56521739130434;92.65217391304348;796;23;2025
TOT;1947;299.7142857142857;;31.047619047619047;998;21;1947
TOT;1948;242.14285714285714;;18.357142857142858;472;14;1948
TOT;1949;336.45714285714286;;75.97142857142858;1669;35;1949
TOT;1950;319.90697674418607;;81.18604651162791;2167;43;1950
TOT;1951;391.64;226.72;90.88;1328;25;1951
TOT;1952;389.01.00;209.08.00;94.07.00;530;10;1952
TOT;1953;393.00.00;232.00.00;113.27777777777777;973;18;1953
TOT;1954;384.4166666666667;234.91666666666666;96.66666666666667;692;12;1954
TOT;1955;386.72727272727275;227.8181818181818;104.81818181818181;584;11;1955
TOT;1956;391.42857142857144;246.00.00;130.00.00;394;7;1956
TOT;1957;403.125;224.25.00;83.125;425;8;1957
TOT;1958;278.3333333333333;202.83333333333334;35.05.00;315;6;1958
TOT;1959;521.00.00;250.88888888888889;105.11111111111111;544;9;1959
TOT;1960;463.9166666666667;308.05.00;72.05.00;659;12;1960
TOT;1961;338.08.00;240.06.00;80.04.00;223;5;1961
TOT;1962;488.09090909090907;259.27272727272725;115.18181818181819;595;11;1962
TOT;1963;517.625;292.05.00;98.875;464;8;1963
TOT;1964;666.4545454545455;275.27272727272725;143.72727272727272;666;11;1964
TOT;1965;573.7777777777778;340.00.00;77.88888888888889;448;9;1965
TOT;1966;684.8333333333334;382.0833333333333;120.33333333333333;786;12;1966
TOT;1967;536.06.00;380.08.00;64.08.00;328;5;1967
TOT;1968;605.1071428571429;302.05.00;112.46428571428571;1679;28;1968
TOT;1969;666.8478260869565;343.5217391304348;115.73913043478261;2887;46;1969
TOT;1970;543.921052631579;315.7105263157895;103.8157894736842;2317;38;1970
TOT;1971;561.0909090909091;264.54545454545456;119.9090909090909;2705;44;1971
TOT;1972;619.8695652173913;330.69565217391306;129.8913043478261;2894;46;1972
TOT;1973;445.00.00;239.75675675675674;94.32432432432432;2164;37;1973
TOT;1974;648.1212121212121;275.1515151515151;165.3939393939394;2298;33;1974
TOT;1975;649.6296296296297;270.74074074074076;140.2962962962963;1717;27;1975
TOT;1976;564.8461538461538;316.28205128205127;112.97435897435898;2449;39;1976
TOT;1977;587.5862068965517;284.82758620689657;119.10344827586206;1784;29;1977
TOT;1978;551.1136363636364;221.77272727272728;124.0909090909091;2550;44;1978
TOT;1979;548.483870967742;213.96774193548387;115.70967741935483;1907;31;1979
TOT;1980;629.3235294117648;277.02941176470586;139.97058823529412;2091;34;1980
TOT;1981;391.8965517241379;137.6551724137931;118.24137931034483;1512;29;1981
TOT;1982;571.1785714285714;231.53571428571428;91.46428571428571;1696;28;1982
TOT;1983;491.1111111111111;232.63888888888889;105.80555555555556;2223;36;1983
TOT;1984;257.6666666666667;91.93333333333334;67.06666666666666;556;15;1984
TOT;1985;207.25.00;111.05.00;36.00.00;775;20;1985
TOT;1986;303.52.00;131.72;86.36.00;1151;25;1986
TOT;1987;394.57142857142856;165.1904761904762;109.38095238095238;1169;21;1987
TOT;1988;462.4347826086956;192.05.00;119.8913043478261;2493;46;1988
TOT;1989;410.6904761904762;168.66666666666666;82.42857142857143;2148;42;1989
TOT;1990;373.36842105263156;163.39473684210526;104.84210526315789;1922;38;1990
TOT;1991;552.7692307692307;225.34615384615384;76.42307692307692;1406;26;1991
TOT;1992;224.87878787878788;96.75757575757575;73.24242424242425;1391;33;1992
TOT;1993;246.21428571428572;126.17857142857143;50.964285714285715;1173;28;1993
TOT;1994;399.2162162162162;164.9189189189189;75.29729729729729;1655;37;1994
TOT;1995;488.6818181818182;212.3181818181818;100.04545454545455;1151;22;1995
TOT;1996;419.76785714285717;189.67857142857142;110.71428571428571;2994;56;1996
TOT;1997;322.3809523809524;151.87301587301587;90.41269841269842;2884;63;1997
TOT;1998;435.0377358490566;182.41509433962264;113.11320754716981;2852;53;1998
TOT;1999;230.78787878787878;102.9090909090909;56.60606060606061;1002;33;1999
TOT;2000;307.57142857142856;117.53571428571429;61.07142857142857;1167;28;2000
TOT;2001;350.9574468085106;190.51063829787233;89.8936170212766;2409;47;2001
TOT;2002;477.3333333333333;185.04.00;128.53333333333333;1573;30;2002
TOT;2003;469.22222222222223;189.33333333333334;120.44444444444444;1390;27;2003
TOT;2004;420.20588235294116;200.97058823529412;100.70588235294117;3574;68;2004
TOT;2005;433.9491525423729;177.89830508474577;105.47457627118644;3124;59;2005
TOT;2006;379.11764705882354;150.05882352941177;80.09803921568627;2412;51;2006
TOT;2007;465.86206896551727;160.31034482758622;133.20689655172413;1435;29;2007
TOT;2008;318.36764705882354;163.91176470588235;77.3970588235294;3168;68;2008
TOT;2009;397.6119402985075;157.52238805970148;87.22388059701493;3198;67;2009
TOT;2010;358.3333333333333;159.6969696969697;70.87878787878788;2925;66;2010
TOT;2011;437.67469879518075;167.0843373493976;103.6867469879518;4228;83;2011
TOT;2012;286.47222222222223;136.80555555555554;69.19444444444444;1315;36;2012
TOT;2013;314.52.00;129.07.00;82.66;2446;50;2013
TOT;2014;341.3015873015873;143.4920634920635;82.2063492063492;2965;63;2014
TOT;2015;429.4342105263158;172.27631578947367;108.78947368421052;3939;76;2015
TOT;2016;331.32.00;131.22.00;86.92;2338;50;2016
TOT;2017;428.54716981132077;184.1509433962264;84.35849056603773;2679;53;2017
TOT;2018;384.864406779661;147.00.00;79.83050847457628;2633;59;2018
TOT;2019;451.8255813953488;190.93023255813952;89.70930232558139;4260;86;2019
TOT;2020;355.31666666666666;156.08.00;69.83333333333333;2486;60;2020
TOT;2021;362.27848101265823;158.22784810126583;82.0506329113924;3291;79;2021
TOT;2022;337.7525773195876;144.1340206185567;83.97938144329896;3766;97;2022
TOT;2023;462.84285714285716;181.00.00;109.11428571428571;3532;70;2023
TOT;2024;383.00.00;153.55128205128204;99.88461538461539;3647;78;2024
TOT;2025;363.1948051948052;148.55844155844156;95.32467532467533;3146;77;2025
TRH;1947;199.08.00;;23.15;565;20;1947
TRI;1950;241.05.00;;60.45454545454545;648;22;1950
TRI;1951;286.05.00;170.05.00;73.08.00;650;20;1951
UTA;1980;419.07.00;166.03.00;100.25.00;806;20;1980
UTA;1981;518.8125;205.4375;121.75;793;16;1981
UTA;1982;699.5384615384615;269.9230769230769;145.76923076923077;881;13;1982
UTA;1983;638.4285714285714;260.2142857142857;155.42857142857142;758;14;1983
UTA;1984;785.6666666666666;301.05.00;185.83333333333334;863;12;1984
UTA;1985;595.08.00;242.33333333333334;142.86666666666667;879;15;1985
UTA;1986;633.6428571428571;253.35714285714286;157.07142857142858;890;14;1986
UTA;1987;737.00.00;304.1666666666667;186.66666666666666;919;12;1987
UTA;1988;593.2666666666667;241.26666666666668;160.46666666666667;857;15;1988
UTA;1989;572.5333333333333;243.08.00;140.53333333333333;878;15;1989
UTA;1990;584.00.00;230.26666666666668;147.46666666666667;889;15;1990
UTA;1991;568.4666666666667;222.73333333333332;147.08.00;830;15;1991
UTA;1992;634.0714285714286;260.00.00;156.28571428571428;846;14;1992
UTA;1993;580.06.00;233.06.00;145.13333333333333;848;15;1993
UTA;1994;439.6842105263158;181.26315789473685;114.6842105263158;815;19;1994
UTA;1995;581.7333333333333;219.06666666666666;150.04.00;896;15;1995
UTA;1996;600.2857142857143;240.42857142857142;152.78571428571428;909;14;1996
UTA;1997;563.06.00;219.93333333333334;146.06.00;912;15;1997
UTA;1998;591.3571428571429;240.05.00;147.85714285714286;871;14;1998
UTA;1999;333.2857142857143;147.35714285714286;86.00.00;548;14;1999
UTA;2000;608.7692307692307;258.61538461538464;157.00.00;905;13;2000
UTA;2001;568.05.00;237.57142857142858;150.71428571428572;905;14;2001
UTA;2002;562.2142857142857;247.00.00;142.78571428571428;884;14;2002
UTA;2003;597.0769230769231;261.6923076923077;161.76923076923077;882;13;2003
UTA;2004;403.94444444444446;187.05.00;92.83333333333333;857;18;2004
UTA;2005;448.52941176470586;193.52941176470588;107.41176470588235;886;17;2005
UTA;2006;504.8666666666667;230.06666666666666;118.13333333333334;860;15;2006
UTA;2007;554.08.00;232.04.00;134.93333333333334;862;15;2007
UTA;2008;580.6666666666666;223.46666666666667;144.33333333333334;879;15;2008
UTA;2009;566.1333333333333;224.02.00;134.93333333333334;860;15;2009
UTA;2010;569.08.00;230.66666666666666;145.08.00;834;15;2010
UTA;2011;479.5882352941176;190.35294117647058;113.00.00;857;17;2011
UTA;2012;438.46666666666664;194.04.00;95.93333333333334;717;15;2012
UTA;2013;574.1428571428571;246.14285714285714;132.78571428571428;874;14;2013
UTA;2014;458.29411764705884;198.88235294117646;97.88235294117646;852;17;2014
UTA;2015;354.59090909090907;163.86363636363637;74.18181818181819;862;22;2015
UTA;2016;471.1764705882353;208.52941176470588;91.47058823529412;887;17;2016
UTA;2017;550.5333333333333;236.33333333333334;110.06666666666666;882;15;2017
UTA;2018;406.6666666666667;168.9047619047619;87.57142857142857;863;21;2018
UTA;2019;508.94444444444446;211.16666666666666;118.05.00;922;18;2019
UTA;2020;400.65;161.65;80.75;757;20;2020
UTA;2021;465.6666666666667;193.00.00;94.61111111111111;820;18;2021
UTA;2022;388.1666666666667;158.33333333333334;76.05.00;882;24;2022
UTA;2023;417.39130434782606;163.56521739130434;92.56521739130434;885;23;2023
UTA;2024;451.6190476190476;177.47619047619048;106.28571428571429;891;21;2024
UTA;2025;423.75;172.04.00;97.02.00;780;20;2025
UTS;1971;666.2666666666667;324.04.00;119.26666666666667;734;15;1971
UTS;1972;659.4666666666667;302.3333333333333;123.06.00;761;15;1972
UTS;1973;693.4285714285714;296.85714285714283;140.21428571428572;785;14;1973
UTS;1974;630.5714285714286;271.00.00;133.57142857142858;763;14;1974
UTS;1975;607.7857142857143;283.7142857142857;126.71428571428571;781;14;1975
UTS;1976;153.25.00;65.08333333333333;31.05.00;152;12;1976
VAN;1996;409.00.00;173.72222222222223;94.77777777777777;827;18;1996
